time_ms,pa_flash,pa_profile,pa_diff,depth_flash_m,depth_profile_m,depth_diff_m,gas_idx
2680439,160780.0,160780.0,0.0,6.061,6.061,0.000,0
2700635,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2720831,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2741027,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2761223,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2781419,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2801615,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2821811,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2842007,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2862206,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2882402,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2902598,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2922794,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2942990,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2963186,130390.0,130390.0,0.0,2.963,2.963,0.000,0
2983382,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3003578,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3023774,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3043970,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3064166,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3084362,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3124754,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3144950,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3165146,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3185346,130390.0,130390.0,0.0,2.963,2.963,0.000,0
3205542,130390.0,130390.0,0.0,2.963,2.963,0.000,0
