time_ms,depth_m,pa
304351,93.568,1012618.2
304759,93.575,1012690.5
305167,93.583,1012762.6
305575,93.590,1012834.6
305983,93.597,1012906.6
306391,93.605,1012978.4
306799,93.612,1013050.1
307207,93.619,1013121.6
307615,93.627,1013193.2
308023,93.634,1013264.4
308431,93.641,1013335.8
309451,93.659,1013513.4
309859,93.666,1013584.2
310267,93.677,1013690.2
310675,93.684,1013760.7
311083,93.692,1013831.1
311491,93.699,1013901.4
311899,93.706,1013971.6
312307,93.713,1014041.6
312715,93.720,1014111.6
313123,93.727,1014181.3
313531,93.734,1014251.0
314347,93.749,1014389.9
314551,93.752,1014424.4
315163,93.763,1014528.2
315571,93.770,1014597.1
315979,93.777,1014666.1
316387,93.784,1014734.8
316795,93.791,1014803.2
317203,93.798,1014871.7
317611,93.805,1014939.9
318019,93.812,1015008.1
318427,93.819,1015076.0
318835,93.826,1015143.9
319243,93.832,1015211.5
319651,93.839,1015279.1
320059,93.846,1015346.5
320467,93.856,1015447.2
320875,93.863,1015514.3
321283,93.870,1015581.1
321691,93.877,1015647.9
322099,93.884,1015714.4
322507,93.890,1015780.8
322915,93.897,1015847.0
323323,93.904,1015913.1
323731,93.911,1015978.9
324139,93.917,1016044.7
324547,93.924,1016110.3
324955,93.931,1016175.8
325363,93.937,1016240.9
325771,93.944,1016306.1
326179,93.951,1016370.9
326791,93.961,1016468.0
327199,93.967,1016532.4
327607,93.974,1016596.8
328015,93.980,1016660.9
328423,93.987,1016724.9
328831,93.993,1016788.8
329239,94.000,1016852.3
329647,94.006,1016915.8
330055,94.013,1016979.1
330259,94.016,1017010.6
330667,94.025,1017105.0
331075,94.032,1017167.7
331483,94.038,1017230.3
331891,94.045,1017292.6
332911,94.060,1017447.7
333319,94.067,1017509.4
333727,94.073,1017570.9
334135,94.079,1017632.2
334543,94.085,1017693.3
334951,94.092,1017754.2
335359,94.098,1017815.0
335767,94.104,1017875.6
336175,94.110,1017935.9
336583,94.116,1017996.1
336991,94.122,1018056.0
337399,94.129,1018115.8
337807,94.135,1018175.3
338215,94.141,1018234.6
338623,94.147,1018293.9
339031,94.153,1018352.8
339439,94.159,1018411.6
339847,94.165,1018470.1
340255,94.171,1018528.4
